STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPEND_SOURCE,Expenditure source,SPENDING_TYPE,Spending type,PROGRAMME_TYPE,Programme type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency,BASE_PER,Base period
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVK,Slovak Republic,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2021,,2.063,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2010,,2.278,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2011,,2.206,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2012,,2.137,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2013,,2.097,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2014,,2.012,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2015,,1.97,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2016,,1.901,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2017,,1.792,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2018,,1.825,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2019,,1.919,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2020,,2.268,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SVN,Slovenia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2021,,2.225,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2010,,2.495,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2011,,2.466,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2012,,2.397,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2013,,2.408,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2014,,2.419,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2015,,2.385,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2016,,2.394,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2017,,2.388,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2018,,2.352,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2019,,2.528,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2020,,3.068,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ESP,Spain,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2021,,2.9,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2010,,4.106,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2011,,3.996,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2012,,3.857,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2013,,3.952,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2014,,3.898,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2015,,3.83,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2016,,3.703,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2017,,3.6,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2018,,3.54,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2019,,3.379,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2020,,3.918,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,SWE,Sweden,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2021,,3.249,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2010,,2.392,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2011,,2.457,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2012,,2.349,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2013,,2.452,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2014,,2.284,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2015,,2.327,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2016,,2.335,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2017,,2.409,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2018,,2.349,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2019,,2.391,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2020,,2.694,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,CHE,Switzerland,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2021,,2.425,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2010,,0.428,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2011,,0.464,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2012,,0.512,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2013,,0.515,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2014,,0.501,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2015,,0.484,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2016,,0.513,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2017,,0.48,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2018,,0.45,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2019,,0.48,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2020,,0.503,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2021,,0.408,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2010,,1.965,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2011,,1.979,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2012,,1.967,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2013,,1.926,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2014,,1.81,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2015,,1.827,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2016,,1.822,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,_T,Total,TP31,Incapacity related,_Z,Not applicable,2017,,1.853,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
